id,latitude,longitude
bd6494bb-a8ab-49d2-bdf0-dc7613665bbc,37.78094,-122.20027
b6cca3c7-b2d6-462d-8210-687c3eff83e0,37.90924,-122.52617
6d03bbd0-1f1e-449b-b075-df009255d1b2,34.45661,-118.53791
12ee81e0-1c71-49a2-90c1-8de2f1f99dd5,37.95722,-121.22753
ab087965-76d0-4c98-aa2b-140ba4f0c428,37.96989,-122.324
2f6caa4a-ee48-48c1-839e-58a98440f843,38.32831,-122.2991
b273e3e8-c2ff-4ab4-aefc-80a6846348bf,33.98341,-117.99322
66c04724-9451-49e4-ba40-be4fdf85da68,38.12897,-121.29918
771ff81c-f865-4ac2-b962-d4d6d27935f6,34.32338,-118.46942
2bb10ef3-8670-41d3-ae31-cf59d7bfba70,33.59595,-112.21928
a26b8856-e458-42c5-9872-391a6bcab6de,34.10964,-117.78782
0cf36876-f4d2-4679-943f-621b8d96f4eb,38.21973,-122.68765
b604b8a3-a184-4174-aff1-9b0a68ac5ff4,34.27303,-118.67125
76000898-4ab8-4e05-ace6-2f23c37a91c6,37.87937,-122.12346
41f5a769-ab6f-4ccb-83a8-e0834c04e52a,34.24283,-118.55643
b72e917c-0adc-41e8-9fad-6fa1763f259b,38.62,-121.25389
207172a9-a8c4-4c64-a471-dcf256250edd,37.46761,-122.25516
33d87775-92e1-41fa-be22-e1664ae20ce5,38.25406,-122.68249
f6ac27d3-e808-4795-adf3-1894c6d5f7cb,38.14542,-120.85533
8a4e6d2e-b376-445a-8d95-fd147552665c,36.61222,-119.44369
a0c2c29a-72c5-4763-b098-591bb6e612fb,37.53787,-122.27016
d1ea36c9-1ba0-49f8-8a26-bf3ce343eb40,37.4973,-122.25694
4a4d00a1-d1ff-46c6-80f8-6dbc69f3ebc5,38.62018,-121.35373
12c8723a-fc85-46b8-9fc4-f408d55cdf6d,37.54107,-122.35318
1b166090-9db9-47fc-bf65-71c3124e2a91,37.13707,-121.66822
aa019092-1b15-4523-a234-9be2361fc14e,38.31375,-122.37473
ed2734c2-c1d1-4289-92e3-661c44f03139,33.60395,-117.63685
ec4ce23f-4a71-49f1-b068-229bcdff48e1,37.5358,-121.9277
ab76cdac-d559-4048-b38e-d4fa8764c796,37.5309,-121.9898
a92735d5-89f5-436a-aa02-2411d2d56b28,37.13416,-121.65976
7b42f3fb-8c5f-4c5b-9dc2-12b626639ea4,37.95246,-122.52342
e8ccb93b-b159-4a28-ad5d-7f2659fa4037,38.81968,-122.55715
b710e921-9c73-4e14-a820-b7b0a7125d47,33.56812,-112.17791
449028b0-724c-4940-9e82-7bcdb255e5df,34.00259,-118.11277
29a38efa-9e56-4037-a77e-c1d0e8503d0e,32.87225,-116.94311
b0b81955-d3d8-4271-b5c1-8ded95dbc07f,32.92823,-96.87922
c1e5550a-cd2d-4e62-889d-8eb3c2be40ed,34.29106,-118.71044
80be9a39-d563-4d81-86f7-577fa491515f,37.46567,-122.13442
b752cb53-e796-4cd0-969a-40835390714e,34.19285,-118.84878
d2f0ecc8-4a58-4361-965f-77ae695d7e0b,34.08024,-117.68116
f9532f5b-1645-43ce-9c51-9fb43193242e,37.48742,-121.9182
eeaca3b4-7d9b-474e-8e8a-485081636513,33.98413,-118.34966
32a4bd88-4d4f-416e-98ac-2ece54dc4a0d,33.03823,-111.96692
727bb51d-a3f3-49f1-b8d5-a62fcc283542,34.15587,-117.26986
7df4c762-5412-4244-ba5d-f8e34361dd8b,38.3533,-121.22133
f62d6d27-1173-4320-9ddb-ed3d8dbebff1,33.66835,-117.99784
30ac092a-5f12-4d85-bff2-d94ca71e160d,34.08172,-118.25639
9e88e710-bb3a-4d14-b69c-cf1605af982c,33.69506,-117.25928
f77effc6-a254-4c0f-8676-b35841b5d116,34.39523,-117.48466
6104ea37-9359-47ab-9e31-9a1c9030fe47,38.78383,-121.21057
d99700e0-e22b-435c-a967-7c9cdfe9d04e,39.00771,-122.02989
7c7b92ba-9ef6-43c2-9696-6712d3ec86d6,34.0312,-117.3142
874bd1d3-48bd-4a8b-ae19-d34721d0ca95,37.77616,-121.55599
a2ee7f09-9d03-4da5-a8e8-f236f02121ae,37.9123,-121.62159
31fd84b2-08e2-4497-884c-7d58066f0dde,38.34518,-122.2569
69ed572b-416a-437f-a618-40b6ad07619a,37.90152,-122.53428
47156b56-bb9a-432f-8414-12a71d05308f,33.67864,-112.26625
53505a9f-9649-4650-9d15-488d7d5ab031,38.52888,-122.77649
4e6519a1-4767-41a2-a065-69ea40910d3b,38.29059,-122.47101
859556db-8f8c-4655-aa4f-e0714814114d,38.44504,-121.28192
7a0182f0-8d27-419d-a23e-95dd0ce6fd1d,34.25236,-118.5799
5e109eb2-dfd2-4919-9a16-eb62bf129c6d,37.43143,-121.80706
d7374689-5d8c-4321-b014-b27b98efbb63,37.64017,-122.46229
72af1207-d994-4220-9eee-550a6aab012c,38.78307,-121.13627
141e9b10-289f-4df3-a004-02504b251df0,34.07002,-118.48639
5306520a-272e-437a-aeb0-556305774375,37.26452,-121.92347
b8202871-a21b-4ab8-ac01-757345e08bab,33.77243,-118.42138
c40f1ddb-0191-440e-9568-e3b3a9219c81,37.45292,-122.25574
05ee6708-5da0-4d90-83dc-505050239797,33.47043,-117.66237
768e7c66-98ad-4f3d-bf80-c04f5da9b4e1,34.43713,-118.4025
37d33983-912b-496c-b0a6-449c6df64c2f,33.01281,-116.81631
e01737af-3e83-4e63-8a17-a9ebd8ecf74d,34.24556,-118.55238
f23df45a-6b76-4c41-84f3-14cc70f97af9,34.21494,-118.55537
386c035c-e5d8-45dd-88ca-2b485c2da2c6,37.1326,-121.6651
5781369e-679f-45c8-82d9-55363a2d3693,32.87888,-96.27746
d622e27d-9e34-41e1-a036-ba4c7239ad4d,33.9579,-118.01937
5a9284b1-d639-4981-bbed-b820536e3594,34.12871,-116.15916
f0771949-44e4-4ef7-89b8-0b3be530951b,33.18321,-111.63165
a54d3793-d306-48e0-a8ff-053da67b082b,37.71725,-122.4537
9e90e74a-790b-4f04-9b85-dbda20fd0bca,37.70958,-121.94285
61bb5c0b-e166-4e41-a1ef-f1eadb036abd,34.24978,-118.97612
abc11478-dc8e-445a-851a-c10bccab5c18,33.48245,-112.40099
28275d7d-c3c8-4308-85e8-abdad4416ba1,33.53306,-117.69118
2a0020f4-5128-4d54-8281-3f11f534527f,38.47004,-121.39595
78666efd-7621-4e06-9edd-22af51cdcf0a,38.30333,-122.31753
86d5db85-04f4-4c3a-be11-e57dc7bf094e,33.37976,-112.59737
ba6721d1-ec1e-4b01-9509-98b1c77588a6,38.46083,-122.79598
639f6a88-a69f-4136-b548-e8ea257e7d72,32.62823,-117.02736
50c7aae3-dc32-49ee-a1b1-b0b728b9dd3a,32.80266,-117.25078
b74d06c6-3973-4d52-b365-43acbbf2d26d,36.8705,-121.64566
8757226d-efa3-47fb-a929-8505d0cf07e6,34.11475,-117.73731
61e6bb1c-b411-4570-8a5e-5f7afa1123e5,34.26941,-118.68349
8b2c9a5b-a7e3-43ea-985d-77d02d6594d3,33.94511,-117.59181
6a554524-3baf-4b36-86aa-4e050c20484d,38.28128,-122.02201
0ae2238a-c316-45d8-889f-64be8aa8831d,38.37948,-122.43036
b53da33f-a9a6-4df0-8b52-22049c64f92c,33.52577,-117.64812
9f0f3699-9f8c-43a6-93a8-e5b96dff3fe8,34.01431,-117.67337
32f0ac62-511e-410b-bd5e-fae77d19e4a5,37.70207,-121.4187
ab144c83-c7b2-454e-bc98-edbf4b864d8a,32.72996,-116.84712
3f6ff228-1742-4ff2-af58-564a6c081375,34.39168,-117.37759
83f6c450-4be4-44df-b951-3db43c9c7d9e,32.65574,-97.25523
0a44136b-b689-44eb-ba14-6bf15d4601ed,33.0196,-116.81834
e44d106e-b2a8-4561-8c69-8e1bdf4fd9b7,33.60903,-111.95159
7341c174-3bbb-49b2-bb8b-ef77f2e1e1ca,33.4691,-117.62368
f4545241-b577-4066-ba14-a103466f9ed5,36.14382,-119.08259
f5424db5-59c7-452e-adab-b1b2226b1610,33.40413,-111.67338
4f012b34-5bd8-47aa-9f56-e19bf5b9eb52,36.35134,-119.33202
8f3fb753-c719-4123-8408-f250f95b9957,34.29105,-118.67511
340f1ceb-aa20-4c2d-8e49-b366219eb457,36.33407,-119.68132
2b5bf642-2915-4f78-966a-1b2a6c400f3d,36.63572,-119.67827
0d7f7e21-67f1-4e60-9edb-28d9dced101f,32.87053,-96.70511
c13c4a28-1e5a-4363-8814-4fb2dd06b787,34.15172,-118.84289
4d6f5eaa-a7cc-467a-b5e5-5c157fab575e,34.3855,-118.55781
9d3447ae-b7a2-43ce-aadb-ab8084aad443,36.78063,-119.65971
1ccc1a7c-6dc3-4e51-8b57-a9131d82428e,34.11851,-117.8043
45120fab-f0a6-4a60-b94e-e9aa83b32383,33.64751,-117.6654
b93f15f5-7abc-443c-b11f-5b73b7d2904a,33.78449,-117.76875
0b3dd010-7ecb-439d-b5ad-2d4c7d3158d4,34.16264,-117.62407
31ac015c-b954-410e-bed0-726867a28f33,37.98157,-122.28539
09816799-6d62-49ab-a689-4a6d70718b4b,37.53593,-122.26867
bf6980d6-c434-4c79-aa59-1c8a5a7611b8,33.63994,-117.68454
507d5848-feaa-4087-82a3-b4d6492c3a46,34.18408,-118.85217
5cc0f8a4-ae1d-4ed0-abb2-e235ff1fddc7,33.8272,-118.09487
d6bb5b8c-a141-439a-a6d8-1f9c61c0fd9f,36.99979,-121.57807
5d9cdc36-2d45-4129-b258-b2683d21a20f,37.71389,-122.03203
326ae617-87fd-4114-b5e8-f57fe76808ad,38.68455,-121.45522
644346b2-d1af-495d-b612-a482280b01e7,37.59675,-122.40373
e11c0a3c-93f7-4fa5-a637-82625a8887d1,34.02721,-117.95793
51e71a5b-78e9-4bee-97a6-584166b4732f,36.60357,-121.83386
43a17443-8f15-45c5-8e4c-3e0606f99646,33.27478,-111.7186
00f006f0-1761-487d-9a76-ab3d52d4cdad,32.88781,-111.7053
d4649bed-e67a-44b6-8832-e1cf0213879f,38.75781,-121.35172
3a0d0eb2-edf1-4568-9ae5-1bf45dac7634,30.5651,-98.30047
cff9b324-19b4-4cd8-b7d2-ed9f64a015fe,32.74696,-117.21175
af6ce444-22e8-4d7b-b2eb-ae874a3fbc13,33.94334,-117.96977
8a1447bd-153c-4ed8-8281-6634fef973e2,38.13851,-122.25035
5a4d65f4-e870-4eea-9a78-30a6025facd2,37.88163,-122.54698
1a73bef7-480a-4a19-bed5-01b3e9dae2b2,34.26644,-118.75323
92771b5e-b0f9-4803-b83a-6e0f15629b37,37.98679,-121.63546
cf2a231a-a7fd-4eef-ad13-6c607f8aba9d,35.6855,-117.82522
07d45915-5bb1-4c12-a47a-0bc457ddfca9,34.15689,-118.37658
9c197987-b637-49e6-abac-11ea5a78c1e5,34.74929,-118.07987
d7b08bef-01a0-4ff7-a024-28720e211e71,34.25714,-118.7973
0c3daba0-4845-40d2-ac30-d973303b749c,33.97814,-117.54002
3f942b9d-48f3-43ba-a0cf-2dceacea83eb,34.16754,-118.75153
284ccadd-b334-4c4d-afd5-33f4289cc22b,37.63736,-121.87068
6e5bfd81-8d16-4336-83b8-bb0e8e0058b0,33.55473,-112.44582
cb921fba-b36d-4bc3-a35b-bb03a3eb5326,32.9135,-96.37008
8191dd6e-802d-4862-8b87-7f73c31ada3e,32.85423,-117.00871
94b85fbd-02ab-4123-8a5f-78dca92b7e71,37.97154,-122.3121
58714d39-534d-4984-a6b7-cf35ce6e28f8,34.27823,-118.45904
93d6b42a-37bb-4517-a8a3-68a026e1cdfd,33.05406,-96.73826
314e8560-d341-458b-9f5b-b7e4d11800fb,33.96827,-117.53902
979bddd1-51d6-4fd4-a720-4b2fed82659a,36.1853,-119.3175
2c987713-6dbf-4f81-9ff3-190783c3cada,33.94894,-117.59868
af63ca70-26da-4f67-aa38-bd2d345b3a20,32.76801,-116.91544
0f7a5720-c1d2-4d52-961d-50c45defc9f3,33.77364,-116.47117
ad7f9598-582c-4341-b63d-90e22418d9b2,34.20395,-118.88342
27c37c41-a170-48bf-82ba-fc6a77eea46f,33.95521,-117.56618
cf8cba68-fe63-49e3-918d-f116695387cf,33.23638,-117.01688
2b95e8ad-3965-43b7-8601-72785b1efd8e,34.52836,-117.24147
d5ae8a2c-bfc5-4fc9-87c0-8a5383ffceb8,36.81407,-119.64851
a7f182db-17db-4775-b3b6-ba514735dfce,32.83695,-117.18986
659e735d-6726-4d59-8669-06b2f6d44c95,32.63581,-116.94576
aff0e3b0-fc69-4557-b0a6-ef9a17562c89,33.85264,-118.04198
6bfa7833-8498-4acc-aadb-2792157da7b9,32.80292,-117.24877
5542b285-cd9d-44c0-abb7-1c77829cd6e5,37.90443,-122.53597
ce3d5d36-d5bd-4866-91f9-b033e10a952c,36.51855,-119.48476
472953a7-4de2-424a-9e2b-0c200a879765,36.84194,-119.58653
7347db32-f880-41e4-9b42-28c86bb350b8,34.16918,-118.64071
d7ed8008-55d2-4b97-8402-6d57df1755e4,38.4891,-120.57163
d5fc279c-d7ed-415d-b302-7e856e84de4d,36.29346,-119.79889
a06473ee-6319-4057-8593-521e936a844a,37.71181,-121.40702
6be20f4c-aa77-401c-85d5-3b8127eda3e1,33.97603,-117.57317
17be174e-6ab9-4443-ba98-805c518cd7de,38.37204,-122.67989
31e2afa6-7133-43c1-953a-7efc43efc6ce,33.87224,-118.04966
7651c3e7-16be-41e9-b69d-f52350349026,33.87136,-118.34442
aa123c00-75ba-4d22-8103-e2ff37154cb1,33.49612,-117.66525
200332ba-7012-4bb8-a984-8c593f540014,34.45112,-118.4303
ebbea0e5-2200-4fb1-b30b-fb27b66f46b9,33.98987,-117.53398
5ab232a3-2ef7-425a-b6da-8651468176af,39.05816,-121.5662
b46fe8a5-a05d-425b-9578-949cb06cdebc,34.23623,-118.24498
b88238f4-9e82-4fc1-97c3-20f3302eefcc,34.24197,-118.43416
a4734d02-2acf-482a-b6a1-42df57c51cd2,34.7417,-117.34881
3db1f9c7-5c26-4253-a424-5852e2560053,33.49039,-117.68604
2a7d5444-fbfa-40f1-8223-9fa9e346c8d9,34.23528,-118.22887
1864c9cf-20b7-4924-8dce-82b95a473fef,33.62737,-117.94902
61f89cee-288e-4220-924d-543f29011c20,34.19115,-118.64945
e8cd47a4-85c5-40d2-a339-8c72770026a6,37.29396,-121.76173
043eb3ae-aae0-4abb-bebc-2bcb37b9989d,34.0238,-118.79769
90e63fb2-80e9-4dc8-9e43-47238448862f,37.95599,-121.78481
51204c51-fa72-4df6-8c61-d422cac12be2,34.62549,-118.21551
b385e4e1-d575-4bfc-a69f-cb1404a96ee3,37.24094,-121.81338
eaf4a16f-06fa-4532-be6d-05ef2d91ad9d,37.50565,-122.46382
475b629a-250d-4f36-85ac-8aebc9532253,34.40099,-118.40768
062866c8-d791-4651-84a1-f4a8834251d6,38.01421,-122.59319
852a8a4a-55c1-4c17-8e75-c9641599e864,37.11265,-121.60908
0edf9f04-0a21-406a-a1c3-00d5dfbf1e64,34.17167,-118.33109
5ef28e0d-384e-4f25-88dd-99c5061ee68e,38.01579,-121.33744
7e3d52f5-5ad0-498a-a711-c8e726530e9c,37.98775,-122.17606
09fff9dc-5e91-4d14-9381-e41e866815ef,37.98093,-122.59828
e92999b8-2ce9-4505-a7d1-0cc505021efa,37.9787,-122.48739
6cd1b38d-393e-4ee9-997d-d127883d5a1b,32.77623,-117.08033
2abee665-e4a5-45d3-94fe-65a8ae8d4a67,39.12087,-121.61973
484573eb-41ef-471d-80d5-d03388e2fbc0,34.63567,-118.2084
622d84c4-f757-4515-bbc2-fa68c231c0e8,33.97464,-118.40966
bdfe2099-ff37-4073-8227-864af0a0af1d,37.526,-121.96331
6d4a3a88-02c8-4dee-b003-0dabe5724385,38.429,-121.95846
c84e828f-0f57-42f4-ad53-46bcc4a9bb58,33.67593,-117.94081
224190e6-e736-4396-931c-a823e1ad4f82,38.43106,-122.55396
b2fd91d5-4d67-4757-a18e-cba722b59500,37.83956,-122.27117
683438b1-c862-4efa-8132-6b38f1d68edf,38.73956,-122.92873
7172c9ed-c768-4fad-bb7b-76c1ce252ed8,34.27125,-118.29399
6697e605-3ffa-454b-bf7f-b8733da8ad19,34.52523,-118.30262
d09d5c2b-c1d7-4d7b-9945-49b4a5150f5d,34.32494,-118.42381
79b6154c-6c0c-41e7-8a97-6d8f91810bab,34.01632,-117.65682
5f85334a-d4cb-43e9-a425-09c34007382e,37.75917,-122.1335
27b63df2-ced0-4627-984c-cf8caa6de212,38.06153,-122.57863
a3db1986-1654-40cf-8288-57f6e56708f2,38.5397,-121.45371
4b2bde2c-a6d5-49af-a233-b49437ee041a,36.78881,-119.65692
86af3d6b-55b7-4b2e-9514-1c5587001ac2,32.84285,-116.93836
3669be23-6e08-4097-b6f9-6b4fb3c468a9,37.95736,-122.52966
e84f5871-bcbe-403c-80a4-9fe7d72f757b,37.94798,-121.72331
9f3f661d-7fd5-48e3-aa8f-01540c1977a3,39.38251,-121.60437
b930872b-433f-4c49-a91e-613549dbfbe6,37.69211,-121.73321
d1221e9a-3652-4169-be49-244c7d900994,34.07464,-118.15002
0e7b3a51-aad9-4435-b38a-f95f3df3e19c,33.59666,-112.15495
7156479c-1e20-4e73-87e6-5ce4a71c91ac,36.08159,-119.02948
08c6d51e-40b4-4c4c-9074-ef48bbbd52ab,33.75912,-118.39582
0d15a3b0-9d0e-4cf0-ba3a-c8c13dda17e6,34.11218,-117.70868
977d8881-6b10-4a38-bba5-ecb34032d269,37.58973,-122.48809
6a5e8c59-bf93-4151-aa6b-7c8cc96cd649,34.27985,-119.20945
4cb31ea4-1166-46a5-b58e-6fccc1b02937,38.11779,-122.59539
173a5a51-656a-4479-b7d2-4dfc65556306,34.13773,-118.09597
759782c7-3926-41bd-b237-70dc2618245f,38.66731,-121.54656
833a7ac4-6f7b-4e79-9416-7f09b77c02c1,37.58472,-122.49088
957eafee-975e-48e8-beac-5154d9272074,33.47067,-117.62264
8dad0d71-dfdb-40ce-acc1-b376bcff55e0,33.5712,-116.93569
63ba7195-11c1-433d-bc21-59564975773c,38.5577,-121.49793
3f9ca7cb-7361-4d3e-9f13-27607dd1d11b,39.11909,-121.55955
0f514737-ea97-4c5e-86be-45f131408627,33.48468,-117.72875
b664dec5-81ab-46c2-8275-126ddc557242,38.43305,-122.84355
95de2650-a52d-4589-bfd6-c44eaa3e8095,33.94489,-117.54583
171e9007-b12d-4462-b0ed-d77657ae741e,33.80759,-117.83993
d2ce3858-fb3e-479a-a849-38e46bfd867b,32.8168,-97.15541
7ece22de-ed03-4704-9910-478eedb91bf3,30.17533,-97.78897
6f25a996-ef46-470c-9fe2-e34b557e4df6,37.73954,-122.43684
576088f3-06cd-4a8b-a11f-0d6fe2b70772,37.52323,-122.30015
25d1ce2c-3a20-4904-8ef2-83bd2b201842,38.81992,-121.20861
b68a9e40-4dfe-48f2-9835-197eb7fbe0fa,34.00955,-117.6664
94ab23d1-5b3b-4c70-9d1b-40ee269afb6a,38.71985,-120.92975
b953755c-9c29-4596-95ad-18d02ca11e90,36.35493,-119.17118
18c6636b-f00b-4ea9-8dc6-26c8475ec093,38.4673,-122.62799
03b53c53-061d-449c-8cd5-693042477169,32.59556,-97.0472
35c4ab6b-b9cd-44e3-885b-e8915f706b5d,34.37326,-118.56037
a38f1410-cd1b-4590-a115-7408a38986e8,34.23955,-118.84703
10844a81-0c4d-4a17-b5a8-cc776cbca2eb,37.55276,-122.36369
62725531-8247-4436-aceb-fcba7ef3a3e1,33.78172,-118.02619
17ed3dfe-0bd1-4da4-83aa-7f57888d1184,36.71281,-119.57652
7dc0e734-983c-4bbe-8455-b51c25d9d746,33.59083,-112.40478
39969326-e513-430f-bd05-5185a18b1975,33.80193,-118.34941
378cf872-6f7f-436d-8044-1e7c575d5d85,33.96285,-118.38269
6bf78038-749f-4f40-b1b5-9188d11c449a,37.48183,-122.25049
02a439b7-9066-48c7-af84-9e76171a3bd2,36.86337,-119.6849
09f0cc2d-b5f3-4881-901a-3f69361b9720,33.18284,-117.17016
8c7b9584-5cfa-462f-82d4-0f21889ac78a,34.35632,-117.35609
e4fc71a6-6127-41f7-a2fa-f47f312f6e88,38.38777,-122.84144
8298969e-7d51-4550-bbca-944f59b70647,38.36388,-122.68703
a00c0de6-5a51-4fd4-b7cf-da6531113108,34.63857,-118.17234
8b1cd502-6ae4-4d09-a918-edcf3ae03bcf,34.65657,-118.19075
c4eda9ea-3275-48c4-bdc3-9e80285e73c0,33.77112,-117.84811
4e731955-ec8d-4fa5-8bde-d1b996a36b59,33.83568,-117.87922
f6d52d01-955d-48dd-9501-849de9854b48,33.60494,-112.08531
225bce32-0ced-4e90-8d88-84ca3141a1e9,34.15744,-117.98491
05b0ddda-a033-4437-b5ad-a77c8cde206f,36.31261,-119.79207
3e5a260e-d5f2-4937-8ea2-29a37e86b56b,38.40991,-121.96553
933a2685-6cde-4cc8-b55d-a2b0a3527203,38.2587,-122.07265
d1d1c4a2-90d1-4c83-905f-42543197d6cb,37.52093,-121.92669
440e95a1-f0cb-4ad1-8901-022b2b3dac82,33.23808,-111.6517
f45168d4-f229-4d26-963f-c9814f0ef9ca,30.13966,-97.77968
4a601796-8401-4518-a0c1-867228727c09,38.08025,-121.15972
afa2bdeb-d661-4c40-b894-764bb2599092,38.32768,-122.67435
2093db9c-d82c-42ce-b509-cf9bba3d64fc,38.4516,-122.90155
838a2c50-e902-4975-b870-691eabdd7e93,33.96583,-118.38978
8a53bdf0-9417-474c-a882-d9a6a0fe0e70,38.67234,-121.18198
57828902-d84f-44ca-9d57-ef3f8735c3cf,32.84957,-117.18306
87e4b600-fdea-40ad-8050-793b761782e7,37.9075,-121.73071
68ce4f44-46fe-4e1f-9e03-294fd6e2403d,38.63954,-122.88093
2599f1c8-f5ea-471a-8872-eb88b4396589,34.43157,-117.32603
f59632c1-a055-4de7-89ae-fc820601b455,33.61863,-117.66531
9d6ef6a9-6958-49f9-bd78-a0c3cbf45d8f,37.32458,-122.05924
ab16f85c-b343-4bc8-be3c-fd60ff7b487f,34.478,-118.37214
9685952b-d245-4b9a-9833-969622eb63da,38.6804,-121.88402
7bafc38c-a2cb-4814-9a49-f02a74588793,34.12081,-117.65307
4914bc4c-6aee-401b-9084-267dddefe6dd,38.10402,-122.55035
d525b66b-d87b-4b4c-bc74-81e0ae84e0f7,37.75883,-121.42412
1c199d25-37d7-42d7-8a58-9acb21d365fe,38.08747,-122.16738
4622ac55-888e-4dac-97a4-c33be8a1bc69,34.20582,-118.43455
9a5b0d78-06ff-4753-a6ce-be750f7f1a7e,33.84218,-117.8634
e1692134-8989-4159-8430-04d2d75683b3,33.76267,-118.29693
8aa07460-9626-4214-989c-3fe17e8e3b05,33.97245,-117.58476
8347708c-4f58-4606-81bf-7678401e19de,34.00185,-117.66251
a38dd821-2d9e-428d-8f46-ac39508b510a,37.55528,-122.33093
d06c43ef-4f16-40b2-8cfb-3866cc757027,37.80216,-122.22245
ae772d98-37e0-4a08-a9df-2308569dab29,33.78043,-118.04742
24c80e0c-5709-468b-9c9c-8dddd099cdbb,36.21797,-119.25819
f8b90c99-fad9-4d4e-948e-6be2f8854fd1,37.42733,-121.87318
6b4a8a06-c9a7-4f22-b3ce-42c8f166627a,38.28424,-122.01569
48956d3e-9541-41b0-b840-694883ef0f64,36.59414,-121.94606
031513be-2312-4885-bd33-07c2a49c3818,37.58685,-122.04121
c5ca66c4-902a-40ca-849a-14a4da22080c,34.65667,-118.21625
8088e6dc-3484-41f2-9ea6-af13caabd9b0,38.65056,-120.9633
d5202f83-74c1-402d-acc5-c1b0220a8ee5,33.57186,-117.13762
0be059f2-9b22-4647-a96e-4920e60a090c,34.17692,-118.89908
53678287-2049-417e-9c9a-bc754b371d7b,38.71913,-121.35836
13708545-8722-4332-ab28-8a43944ed119,36.86643,-119.67433
9eef5230-c311-48b5-af55-b6de70a14084,37.45549,-122.25625
af9ddc59-778e-417f-95dc-df1019a1e686,34.45171,-118.55353
a287c082-5f0e-4e69-bdc0-61db30faae97,34.38922,-118.5955
4289e0bc-e698-4c64-9402-56b184792c18,33.85123,-118.15276
bebfea12-b165-4576-98ab-41b71e9b7c4e,37.56713,-121.96067
d91ff258-7030-45ac-b7bc-e2c4e137b039,32.875,-97.35248
00fc36c9-27f9-49f0-b6d9-fc2f4017fb71,32.80902,-96.44338
aae0ae0d-ce62-453e-9e99-7d17c5bd9a85,37.51341,-121.92645
01b053eb-be6e-4b86-8a50-51fc49b48d1a,32.97672,-97.00553
fe0e3a14-0678-4046-bcc4-a04ba590c374,33.68005,-117.94636
d8fda616-5019-4f3b-a6b8-0c7cfea6d567,33.57165,-117.68312
044469ba-bdc9-48ce-ad26-793c3f23e635,37.40677,-121.90157
1cd48f8d-6eef-4fc3-9fd4-e95b10c6c2d2,34.21978,-118.19296
10d52905-45aa-481a-bdba-3e5c85cb2861,34.11889,-118.08564
71f37e96-5ff6-47e6-a44c-27709c3a05a9,34.19189,-118.81742
59059f50-41da-48ad-81f4-9d96421bc5aa,34.14477,-117.6055
fa2825bd-5f84-4a77-b1ba-01bb0c73e489,34.32237,-118.47625
caaf9c42-bfda-42a1-89f2-660bcdd2da6f,33.65728,-112.4016
14c72612-8508-48d8-ab9f-3a13324696a6,38.54207,-121.53743
cc091798-2d70-4ffb-8c97-bccd50588473,37.97251,-122.50011
71443407-212c-48f4-9aa6-5ea4feef232e,37.52216,-122.30223
3a155075-f370-4103-9038-266c9e2c8ba2,38.44817,-122.65308
6358c1e0-b502-4827-b4ef-572cf4fd52c9,38.27501,-122.04314
92f42509-fd1c-44ff-9da4-b657cbf01d90,33.9739,-118.18363
e29ff356-eeb8-4ccc-a742-b65f1d5ef995,34.14318,-118.61854
e11eb301-31ea-4dc9-ae67-51319607c739,37.68739,-122.49455
1305dbd3-2bcc-42d0-9965-8bd03127016e,37.73917,-122.42976
2d757502-7c09-4094-888e-e3ed4c7ceab9,34.06466,-117.11427
9ac668dd-949e-49d0-9b10-7de6f7ea04da,34.47179,-118.53523
965cf93f-bff2-40ee-b70d-0ca39e650ba9,34.16793,-118.33046
b280c905-380b-4bff-b933-7c69f16150c0,37.46411,-122.24875
a4747454-a09b-4d0c-9147-7326e6feeca8,37.39382,-122.05985
579a5216-f641-427b-904a-fb54bef0a340,37.25162,-121.84644
6a6fcbf9-778d-42c4-914f-d5477f9c8c8a,37.49062,-122.25718
ea1fbefe-ae62-401e-9319-acaa81daf586,32.84023,-116.81137
aab5222f-b3fd-4dd4-a5de-164a44483de6,32.84369,-117.20151
2e97c4aa-1ca0-46e3-a207-3e1c9e865388,33.92521,-117.48364
2df162fc-23fb-40ea-a2e8-227c5fc1eb8e,34.16375,-118.23559
9053c72c-e9e1-4451-91a9-5407105b275a,37.54435,-121.9441
a7b47b36-bbea-4596-8e86-d26e7cdc1057,33.79675,-117.51955
40e7e00e-598d-42d9-aff8-1727ee74a6e1,34.26946,-119.21969
c567ca6c-59ff-4123-92ae-b0d4b69f7569,34.15228,-117.85272
b9ee45a2-be9c-431c-b70f-f4702f802360,37.6442,-122.09058
41ff4d07-f890-405c-ae32-b649cfd8bb2c,34.16374,-117.48411
4204c4e5-1222-4f88-97f6-394ee42d37df,34.15661,-117.45215
2e8c9dc2-672f-4f94-a8a9-49f69e2b9c37,34.02326,-117.09423
298600b8-8f86-4a32-ae00-3a65a7d68632,37.38411,-121.84651
324bc185-a2d7-4474-8b9a-e700a833a667,33.67223,-112.01914
e6a6080a-020f-4717-aee2-cc342444b267,36.35273,-119.65663
1bf2770b-c848-4a88-9975-68ab0cafa94c,34.03514,-118.3901
605d2bb1-59fa-4674-93c4-81331bcb8d0f,33.12978,-117.20914
3bcd85d4-0d3c-47be-8142-fe2c66a94c8b,37.51799,-121.95415
